date;state;confirmed;deaths
2020-04-13;Rio de Janeiro;22;3
2020-04-13;Rio de Janeiro;30;1
2020-04-13;Rio de Janeiro;2;1
2020-04-13;Rio de Janeiro;20;0
2020-04-13;Rio de Janeiro;124;7
2020-04-13;Rio de Janeiro;16;0
2020-04-13;Rio de Janeiro;96;5
2020-04-13;Rio de Janeiro;1;0
2020-04-13;Rio de Janeiro;3;0
2020-04-13;Rio de Janeiro;1;0
2020-04-13;Rio de Janeiro;2;0
2020-04-13;Rio de Janeiro;28;1
2020-04-13;Rio de Janeiro;1;0
2020-04-13;Rio de Janeiro;1;0
2020-04-13;Rio de Janeiro;3;0
2020-04-13;Rio de Janeiro;2;0
2020-04-13;Rio de Janeiro;11;0
2020-04-13;Rio de Janeiro;6;0
2020-04-13;Rio de Janeiro;5;2
2020-04-13;Rio de Janeiro;1;0
2020-04-13;Rio de Janeiro;6;2
2020-04-13;Rio de Janeiro;2322;115
2020-04-13;Rio de Janeiro;3;0
2020-04-13;Rio de Janeiro;1;0
2020-04-13;Rio de Janeiro;79;4
2020-04-13;Rio de Janeiro;1;0
2020-04-13;Rio de Janeiro;36;2
2020-04-13;Rio de Janeiro;5;0
2020-04-13;Rio de Janeiro;2;0
2020-04-13;Rio de Janeiro;2;0
2020-04-13;Rio de Janeiro;4;0
2020-04-13;Rio de Janeiro;1;0
2020-04-13;Rio de Janeiro;4;1
2020-04-13;Rio de Janeiro;9;0
2020-04-13;Rio de Janeiro;0;0
2020-04-13;Rio de Janeiro;1;0
2020-04-13;Rio de Janeiro;2;0
2020-04-13;Rio de Janeiro;112;6
2020-04-13;Rio de Janeiro;3221;182
2020-04-13;Rio Grande do Norte;1;0
2020-04-13;Rio Grande do Norte;11;0
2020-04-13;Rio Grande do Norte;5;1
2020-04-13;Rio Grande do Norte;2;0
2020-04-13;Rio Grande do Norte;1;0
2020-04-13;Rio Grande do Norte;0;0
2020-04-13;Rio Grande do Norte;3;0
2020-04-13;Rio Grande do Norte;1;0
2020-04-13;Rio Grande do Norte;1;0
2020-04-13;Rio Grande do Norte;5;0
2020-04-13;Rio Grande do Norte;1;1
2020-04-13;Rio Grande do Norte;1;0
2020-04-13;Rio Grande do Norte;1;0
2020-04-13;Rio Grande do Norte;5;0
2020-04-13;Rio Grande do Norte;9;0
2020-04-13;Rio Grande do Norte;1;0
2020-04-13;Rio Grande do Norte;1;1
2020-04-13;Rio Grande do Norte;1;0
2020-04-13;Rio Grande do Norte;7;0
2020-04-13;Rio Grande do Norte;1;0
2020-04-13;Rio Grande do Norte;79;6
2020-04-13;Rio Grande do Norte;159;5
2020-04-13;Rio Grande do Norte;1;0
2020-04-13;Rio Grande do Norte;41;0
2020-04-13;Rio Grande do Norte;1;0
2020-04-13;Rio Grande do Norte;1;0
2020-04-13;Rio Grande do Norte;1;0
2020-04-13;Rio Grande do Norte;3;0
2020-04-13;Rio Grande do Norte;24;1
2020-04-13;Rio Grande do Norte;2;0
2020-04-13;Rio Grande do Norte;1;0
2020-04-13;Rio Grande do Norte;1;1
2020-04-13;Rio Grande do Norte;2;2
2020-04-13;Rio Grande do Norte;2;0
2020-04-13;Rio Grande do Norte;376;18
2020-04-13;Roraima;1;1
2020-04-13;Roraima;104;2
2020-04-13;Roraima;3;0
2020-04-13;Roraima;3;0
2020-04-13;Roraima;2;0
2020-04-13;Roraima;113;3
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;4;1
2020-04-13;Rio Grande do Sul;2;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;3;0
2020-04-13;Rio Grande do Sul;27;0
2020-04-13;Rio Grande do Sul;11;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;2;0
2020-04-13;Rio Grande do Sul;6;0
2020-04-13;Rio Grande do Sul;0;0
2020-04-13;Rio Grande do Sul;4;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;12;1
2020-04-13;Rio Grande do Sul;6;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;33;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;2;0
2020-04-13;Rio Grande do Sul;2;0
2020-04-13;Rio Grande do Sul;2;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;2;0
2020-04-13;Rio Grande do Sul;2;1
2020-04-13;Rio Grande do Sul;3;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;3;0
2020-04-13;Rio Grande do Sul;3;0
2020-04-13;Rio Grande do Sul;2;0
2020-04-13;Rio Grande do Sul;6;0
2020-04-13;Rio Grande do Sul;2;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;13;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;3;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;4;1
2020-04-13;Rio Grande do Sul;18;0
2020-04-13;Rio Grande do Sul;9;1
2020-04-13;Rio Grande do Sul;2;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;26;2
2020-04-13;Rio Grande do Sul;2;0
2020-04-13;Rio Grande do Sul;2;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;19;2
2020-04-13;Rio Grande do Sul;9;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;315;7
2020-04-13;Rio Grande do Sul;3;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;2;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;8;0
2020-04-13;Rio Grande do Sul;7;0
2020-04-13;Rio Grande do Sul;4;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;2;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;3;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;2;0
2020-04-13;Rio Grande do Sul;16;1
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;2;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;5;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;5;0
2020-04-13;Rio Grande do Sul;4;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;5;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;9;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;3;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;8;0
2020-04-13;Rio Grande do Sul;1;0
2020-04-13;Rio Grande do Sul;685;17
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;11;3
2020-04-13;Santa Catarina;4;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;2;0
2020-04-13;Santa Catarina;57;0
2020-04-13;Santa Catarina;2;1
2020-04-13;Santa Catarina;2;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;2;0
2020-04-13;Santa Catarina;68;0
2020-04-13;Santa Catarina;2;0
2020-04-13;Santa Catarina;25;0
2020-04-13;Santa Catarina;17;0
2020-04-13;Santa Catarina;3;0
2020-04-13;Santa Catarina;45;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;6;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;40;4
2020-04-13;Santa Catarina;199;3
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;2;0
2020-04-13;Santa Catarina;5;1
2020-04-13;Santa Catarina;3;0
2020-04-13;Santa Catarina;9;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;7;0
2020-04-13;Santa Catarina;9;0
2020-04-13;Santa Catarina;11;0
2020-04-13;Santa Catarina;3;1
2020-04-13;Santa Catarina;2;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;37;2
2020-04-13;Santa Catarina;7;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;0;0
2020-04-13;Santa Catarina;3;0
2020-04-13;Santa Catarina;10;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;58;2
2020-04-13;Santa Catarina;10;0
2020-04-13;Santa Catarina;4;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;1;1
2020-04-13;Santa Catarina;2;0
2020-04-13;Santa Catarina;7;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;2;0
2020-04-13;Santa Catarina;11;1
2020-04-13;Santa Catarina;2;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;2;1
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;5;1
2020-04-13;Santa Catarina;2;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;2;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;3;0
2020-04-13;Santa Catarina;2;0
2020-04-13;Santa Catarina;28;0
2020-04-13;Santa Catarina;2;0
2020-04-13;Santa Catarina;6;1
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;5;0
2020-04-13;Santa Catarina;7;1
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;4;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;2;0
2020-04-13;Santa Catarina;31;2
2020-04-13;Santa Catarina;3;1
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;1;0
2020-04-13;Santa Catarina;826;26
2020-04-13;Sergipe;36;4
2020-04-13;Sergipe;1;0
2020-04-13;Sergipe;1;0
2020-04-13;Sergipe;2;0
2020-04-13;Sergipe;2;0
2020-04-13;Sergipe;2;0
2020-04-13;Sergipe;1;0
2020-04-13;Sergipe;45;4
2020-04-13;São Paulo;1;1
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;2;1
2020-04-13;São Paulo;4;2
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;14;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;10;1
2020-04-13;São Paulo;3;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;12;1
2020-04-13;São Paulo;4;1
2020-04-13;São Paulo;13;0
2020-04-13;São Paulo;3;0
2020-04-13;São Paulo;2;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;5;0
2020-04-13;São Paulo;49;2
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;10;1
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;2;0
2020-04-13;São Paulo;4;0
2020-04-13;São Paulo;16;1
2020-04-13;São Paulo;28;5
2020-04-13;São Paulo;2;0
2020-04-13;São Paulo;4;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;1;1
2020-04-13;São Paulo;35;4
2020-04-13;São Paulo;5;1
2020-04-13;São Paulo;107;5
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;2;1
2020-04-13;São Paulo;33;2
2020-04-13;São Paulo;6;2
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;62;4
2020-04-13;São Paulo;2;1
2020-04-13;São Paulo;2;0
2020-04-13;São Paulo;66;1
2020-04-13;São Paulo;1;1
2020-04-13;São Paulo;1;1
2020-04-13;São Paulo;34;2
2020-04-13;São Paulo;4;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;34;0
2020-04-13;São Paulo;2;0
2020-04-13;São Paulo;14;1
2020-04-13;São Paulo;22;2
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;3;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;8;0
2020-04-13;São Paulo;200;17
2020-04-13;São Paulo;2;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;9;0
2020-04-13;São Paulo;90;0
2020-04-13;São Paulo;4;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;2;0
2020-04-13;São Paulo;27;1
2020-04-13;São Paulo;3;1
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;19;4
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;27;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;1;1
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;3;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;5;2
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;5;0
2020-04-13;São Paulo;2;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;2;0
2020-04-13;São Paulo;14;1
2020-04-13;São Paulo;2;1
2020-04-13;São Paulo;3;0
2020-04-13;São Paulo;6;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;7;2
2020-04-13;São Paulo;4;0
2020-04-13;São Paulo;3;0
2020-04-13;São Paulo;50;0
2020-04-13;São Paulo;5;0
2020-04-13;São Paulo;2;1
2020-04-13;São Paulo;59;4
2020-04-13;São Paulo;6;1
2020-04-13;São Paulo;3;1
2020-04-13;São Paulo;1;1
2020-04-13;São Paulo;2;0
2020-04-13;São Paulo;2;0
2020-04-13;São Paulo;139;11
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;2;0
2020-04-13;São Paulo;5;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;1;1
2020-04-13;São Paulo;4;0
2020-04-13;São Paulo;2;1
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;13;1
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;9;1
2020-04-13;São Paulo;2;1
2020-04-13;São Paulo;17;2
2020-04-13;São Paulo;4;2
2020-04-13;São Paulo;4;2
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;17;0
2020-04-13;São Paulo;44;4
2020-04-13;São Paulo;4;1
2020-04-13;São Paulo;5;0
2020-04-13;São Paulo;3;0
2020-04-13;São Paulo;2;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;2;1
2020-04-13;São Paulo;2;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;33;0
2020-04-13;São Paulo;150;4
2020-04-13;São Paulo;167;6
2020-04-13;São Paulo;185;10
2020-04-13;São Paulo;73;2
2020-04-13;São Paulo;5;2
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;46;1
2020-04-13;São Paulo;85;1
2020-04-13;São Paulo;3;1
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;6418;456
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;4;0
2020-04-13;São Paulo;4;1
2020-04-13;São Paulo;15;0
2020-04-13;São Paulo;2;0
2020-04-13;São Paulo;24;2
2020-04-13;São Paulo;3;0
2020-04-13;São Paulo;33;3
2020-04-13;São Paulo;75;5
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;4;0
2020-04-13;São Paulo;8;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;1;0
2020-04-13;São Paulo;5;0
2020-04-13;São Paulo;5;3
2020-04-13;São Paulo;8;0
2020-04-13;São Paulo;2;0
2020-04-13;São Paulo;5;0
2020-04-13;São Paulo;8895;608
2020-04-13;Tocantins;6;0
2020-04-13;Tocantins;1;0
2020-04-13;Tocantins;1;0
2020-04-13;Tocantins;1;0
2020-04-13;Tocantins;16;0
2020-04-13;Tocantins;1;0
2020-04-13;Tocantins;26;0
2020-04-12;Acre;10;0
2020-04-12;Acre;1;0
2020-04-12;Acre;5;0
2020-04-12;Acre;1;0
2020-04-12;Acre;60;2
2020-04-12;Acre;77;2
2020-04-12;Alagoas;7;0
2020-04-12;Alagoas;37;3
2020-04-12;Alagoas;2;0
2020-04-12;Alagoas;1;0
2020-04-12;Alagoas;1;0
2020-04-12;Alagoas;48;3
2020-04-12;Amazonas;3;0
2020-04-12;Amazonas;1;0
2020-04-12;Amazonas;1;0
2020-04-12;Amazonas;2;0
2020-04-12;Amazonas;13;0
2020-04-12;Amazonas;11;0
2020-04-12;Amazonas;0;0
2020-04-12;Amazonas;87;3
2020-04-12;Amazonas;1053;51
2020-04-12;Amazonas;1;1
2020-04-12;Amazonas;0;0
2020-04-12;Amazonas;1;1
2020-04-12;Amazonas;11;3
2020-04-12;Amazonas;2;1
2020-04-12;Amazonas;7;0
2020-04-12;Amazonas;0;0
2020-04-12;Amazonas;5;1
2020-04-12;Amazonas;4;1
2020-04-12;Amazonas;1;0
2020-04-12;Amazonas;3;0
2020-04-12;Amazonas;1206;62
2020-04-12;Amapá;204;3
2020-04-12;Amapá;2;0
2020-04-12;Amapá;31;2
2020-04-12;Amapá;237;5
2020-04-12;Bahia;1;1
2020-04-12;Bahia;5;0
2020-04-12;Bahia;1;1
2020-04-12;Bahia;1;0
2020-04-12;Bahia;2;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;3;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;2;0
2020-04-12;Bahia;8;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;10;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;2;0
2020-04-12;Bahia;2;0
2020-04-12;Bahia;2;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;48;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;1;1
2020-04-12;Bahia;3;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;39;1
2020-04-12;Bahia;0;0
2020-04-12;Bahia;12;0
2020-04-12;Bahia;21;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;3;1
2020-04-12;Bahia;4;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;4;0
2020-04-12;Bahia;5;1
2020-04-12;Bahia;1;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;4;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;5;0
2020-04-12;Bahia;21;2
2020-04-12;Bahia;1;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;0;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;11;0
2020-04-12;Bahia;4;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;364;11
2020-04-12;Bahia;5;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;1;0
2020-04-12;Bahia;3;0
2020-04-12;Bahia;3;0
2020-04-12;Bahia;4;0
2020-04-12;Bahia;4;0
2020-04-12;Bahia;12;1
2020-04-12;Bahia;1;1
2020-04-12;Bahia;1;0
2020-04-12;Bahia;19;0
2020-04-12;Bahia;674;21
2020-04-12;Ceará;1;0
2020-04-12;Ceará;29;0
2020-04-12;Ceará;2;1
2020-04-12;Ceará;1;0
2020-04-12;Ceará;1;0
2020-04-12;Ceará;1;0
2020-04-12;Ceará;2;1
2020-04-12;Ceará;1;0
2020-04-12;Ceará;1;0
2020-04-12;Ceará;26;1
2020-04-12;Ceará;1;0
2020-04-12;Ceará;1;0
2020-04-12;Ceará;1;0
2020-04-12;Ceará;5;2
2020-04-12;Ceará;1;1
2020-04-12;Ceará;0;0
2020-04-12;Ceará;1529;59
2020-04-12;Ceará;1;0
2020-04-12;Ceará;1;0
2020-04-12;Ceará;7;1
2020-04-12;Ceará;1;0
2020-04-12;Ceará;3;0
2020-04-12;Ceará;8;3
2020-04-12;Ceará;21;0
2020-04-12;Ceará;2;0
2020-04-12;Ceará;1;0
2020-04-12;Ceará;2;0
2020-04-12;Ceará;1;0
2020-04-12;Ceará;4;1
2020-04-12;Ceará;1;0
2020-04-12;Ceará;1;0
2020-04-12;Ceará;1;0
2020-04-12;Ceará;5;1
2020-04-12;Ceará;3;0
2020-04-12;Ceará;1;0
2020-04-12;Ceará;3;1
2020-04-12;Ceará;21;1
2020-04-12;Ceará;3;0
2020-04-12;Ceará;1;0
2020-04-12;Ceará;3;0
2020-04-12;Ceará;2;0
2020-04-12;Ceará;1;0
2020-04-12;Ceará;2;0
2020-04-12;Ceará;1;0
2020-04-12;Ceará;1;0
2020-04-12;Ceará;7;0
2020-04-12;Ceará;5;1
2020-04-12;Ceará;2;0
2020-04-12;Ceará;2;0
2020-04-12;Ceará;1;0
2020-04-12;Ceará;2;1
2020-04-12;Ceará;1;0
2020-04-12;Ceará;2;0
2020-04-12;Ceará;1;0
2020-04-12;Ceará;14;0
2020-04-12;Ceará;1;0
2020-04-12;Ceará;3;1
2020-04-12;Ceará;1;0
2020-04-12;Ceará;1747;76
2020-04-12;Distrito Federal;576;14
2020-04-12;Distrito Federal;42;0
2020-04-12;Distrito Federal;618;14
2020-04-12;Espírito Santo;1;0
2020-04-12;Espírito Santo;1;0
2020-04-12;Espírito Santo;0;0
2020-04-12;Espírito Santo;7;0
2020-04-12;Espírito Santo;1;0
2020-04-12;Espírito Santo;7;0
2020-04-12;Espírito Santo;33;1
2020-04-12;Espírito Santo;2;0
2020-04-12;Espírito Santo;5;0
2020-04-12;Espírito Santo;2;0
2020-04-12;Espírito Santo;3;0
2020-04-12;Espírito Santo;2;0
2020-04-12;Espírito Santo;0;0
2020-04-12;Espírito Santo;1;0
2020-04-12;Espírito Santo;9;1
2020-04-12;Espírito Santo;2;0
2020-04-12;Espírito Santo;1;0
2020-04-12;Espírito Santo;4;0
2020-04-12;Espírito Santo;2;0
2020-04-12;Espírito Santo;1;0
2020-04-12;Espírito Santo;5;1
2020-04-12;Espírito Santo;1;0
2020-04-12;Espírito Santo;97;5
2020-04-12;Espírito Santo;2;0
2020-04-12;Espírito Santo;1;0
2020-04-12;Espírito Santo;4;0
2020-04-12;Espírito Santo;125;2
2020-04-12;Espírito Santo;111;4
2020-04-12;Espírito Santo;430;14
2020-04-12;Goiás;2;0
2020-04-12;Goiás;1;0
2020-04-12;Goiás;18;0
2020-04-12;Goiás;1;0
2020-04-12;Goiás;5;1
2020-04-12;Goiás;1;0
2020-04-12;Goiás;1;0
2020-04-12;Goiás;1;0
2020-04-12;Goiás;1;0
2020-04-12;Goiás;1;0
2020-04-12;Goiás;2;0
2020-04-12;Goiás;1;1
2020-04-12;Goiás;10;0
2020-04-12;Goiás;126;7
2020-04-12;Goiás;1;0
2020-04-12;Goiás;1;0
2020-04-12;Goiás;0;0
2020-04-12;Goiás;0;0
2020-04-12;Goiás;1;0
2020-04-12;Goiás;5;0
2020-04-12;Goiás;4;0
2020-04-12;Goiás;8;2
2020-04-12;Goiás;1;0
2020-04-12;Goiás;1;0
2020-04-12;Goiás;1;0
2020-04-12;Goiás;1;0
2020-04-12;Goiás;1;0
2020-04-12;Goiás;1;0
2020-04-12;Goiás;1;1
2020-04-12;Goiás;1;0
2020-04-12;Goiás;2;0
2020-04-12;Goiás;13;1
2020-04-12;Goiás;2;0
2020-04-12;Goiás;1;0
2020-04-12;Goiás;1;0
2020-04-12;Goiás;3;0
2020-04-12;Goiás;1;0
2020-04-12;Goiás;6;1
2020-04-12;Goiás;1;0
2020-04-12;Goiás;229;14
2020-04-12;Maranhão;1;0
2020-04-12;Maranhão;1;0
2020-04-12;Maranhão;1;0
2020-04-12;Maranhão;1;0
2020-04-12;Maranhão;1;0
2020-04-12;Maranhão;1;0
2020-04-12;Maranhão;1;0
2020-04-12;Maranhão;1;0
2020-04-12;Maranhão;0;0
2020-04-12;Maranhão;12;0
2020-04-12;Maranhão;1;0
2020-04-12;Maranhão;14;2
2020-04-12;Maranhão;3;0
2020-04-12;Maranhão;1;0
2020-04-12;Maranhão;2;0
2020-04-12;Maranhão;1;0
2020-04-12;Maranhão;28;0
2020-04-12;Maranhão;369;25
2020-04-12;Maranhão;2;0
2020-04-12;Maranhão;1;0
2020-04-12;Maranhão;1;0
2020-04-12;Maranhão;1;0
2020-04-12;Maranhão;1;0
2020-04-12;Maranhão;445;27
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;7;0
2020-04-12;Minas Gerais;4;0
2020-04-12;Minas Gerais;2;0
2020-04-12;Minas Gerais;355;6
2020-04-12;Minas Gerais;9;0
2020-04-12;Minas Gerais;3;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;2;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;5;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;2;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;2;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;2;0
2020-04-12;Minas Gerais;17;0
2020-04-12;Minas Gerais;2;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;21;1
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;5;0
2020-04-12;Minas Gerais;3;0
2020-04-12;Minas Gerais;0;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;5;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;2;0
2020-04-12;Minas Gerais;10;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;4;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;2;1
2020-04-12;Minas Gerais;2;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;2;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;2;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;60;1
2020-04-12;Minas Gerais;14;0
2020-04-12;Minas Gerais;3;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;2;0
2020-04-12;Minas Gerais;3;1
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;1;0
2020-04-12;Minas Gerais;1;0
